"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","lang","contributors_enabled","is_translator","is_translation_enabled","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_image_url","profile_image_url_https","profile_banner_url","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","has_extended_profile","default_profile","default_profile_image","following","follow_request_sent","notifications","translator_type"
"x50090898","Google Developers","googledevs","","Now serving 2 Million subscribers on YouTube. Thanks for tuning in! https://t.co/PecU8JeURq","http://t.co/aBJokfscjb",FALSE,2391924,307,16831,2009-06-23 20:25:29,1508,,,TRUE,TRUE,6561,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/1111670607026884609/ma2jqJKH_normal.png","https://pbs.twimg.com/profile_images/1111670607026884609/ma2jqJKH_normal.png","https://pbs.twimg.com/profile_banners/50090898/1609531253","4585F1","FFFFFF","E6E8EB","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular"
"x47612389","YouTube en Español","YouTubeEspanol","Países de habla hispana","¡Bienvenidos al Twitter oficial de YouTube en Latinoamérica! Disfruta de todos los creadores, todas las tendencias y los mejores videos en un solo lugar.","https://t.co/ItQPNg1CHZ",FALSE,2398959,248,4669,2009-06-16 12:34:13,1321,,,FALSE,TRUE,5867,,FALSE,FALSE,FALSE,"DD2E44","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1323671014136492032/kMiHMkIT_normal.jpg","https://pbs.twimg.com/profile_images/1323671014136492032/kMiHMkIT_normal.jpg","https://pbs.twimg.com/profile_banners/47612389/1604422738","DD2E44","000000","252429","666666",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x44886859","Google Travel","GoogleTravel","United States","News and updates about Google Flights, Trips, Hotels, Destinations and more.","https://t.co/65XpUyy8sl",TRUE,368165,1537,6658,2009-06-05 13:05:08,133,,,TRUE,TRUE,2466,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/845407832400912386/maTvCyRn_normal.jpg","https://pbs.twimg.com/profile_images/845407832400912386/maTvCyRn_normal.jpg","https://pbs.twimg.com/profile_banners/44886859/1534186853","0000CC","BBCCFF","EBEFF9","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x43901113","YouTube Advertisers","YTAdvertisers","New York, NY","The latest trends, audience insights, and YouTube news to help inspire your digital video strategies.","https://t.co/rJzWTDyEeq",FALSE,204182,5725,2853,2009-06-01 15:16:00,2022,,,TRUE,TRUE,5157,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1288510127390232579/KnOUOEfv_normal.jpg","https://pbs.twimg.com/profile_images/1288510127390232579/KnOUOEfv_normal.jpg","https://pbs.twimg.com/profile_banners/43901113/1596126240","B31217","FFFFFF","FFFFFF","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x41865658","Google Earth Outreach","EarthOutreach","Mountain View, California, USA","You want to change the world, we want to help. #EarthEdu #EarthEngine","http://t.co/t9i1aWmuYx",FALSE,205521,1554,2016,2009-05-22 18:03:23,1122,,,TRUE,TRUE,2453,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/963455014504050688/3WDWYKWy_normal.jpg","https://pbs.twimg.com/profile_images/963455014504050688/3WDWYKWy_normal.jpg","https://pbs.twimg.com/profile_banners/41865658/1518540751","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x38679388","Gmail","gmail","Mountain View, CA","News, tips and tricks from the Gmail team. Need help? Fly on over to our Help Center or forum.","http://t.co/t07FedBKq3",FALSE,6221570,115,17758,2009-05-08 14:53:10,163,,,FALSE,TRUE,221078,,FALSE,FALSE,FALSE,"BDBDBD","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png",TRUE,"http://pbs.twimg.com/profile_images/1313394640393957378/L0W5hykJ_normal.jpg","https://pbs.twimg.com/profile_images/1313394640393957378/L0W5hykJ_normal.jpg","https://pbs.twimg.com/profile_banners/38679388/1556811427","D72D32","DDDDDD","FFFFFF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x38267947","Google Calendar","googlecalendar","","The official Twitter home of Google Calendar","http://t.co/jHgctBngjx",FALSE,748481,138,8125,2009-05-06 20:26:25,144,,,FALSE,TRUE,11895,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1313395475257516037/4dYmDURO_normal.jpg","https://pbs.twimg.com/profile_images/1313395475257516037/4dYmDURO_normal.jpg","https://pbs.twimg.com/profile_banners/38267947/1590451207","4285F4","DFDFDF","F3F3F3","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x33838201","Google AI","GoogleAI","Mountain View, CA","Google AI is focused on bringing the benefits of AI to everyone. In conducting and applying our research, we advance the state-of-the-art in many domains.","https://t.co/WrL9sUqFHx",FALSE,1564407,21,15413,2009-04-21 06:59:33,6,,,TRUE,TRUE,1606,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/993649592422907904/yD7LkqU2_normal.jpg","https://pbs.twimg.com/profile_images/993649592422907904/yD7LkqU2_normal.jpg","https://pbs.twimg.com/profile_banners/33838201/1525739769","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none"
"x32468665","Google Drive","googledrive","Mountain View, CA","Google Drive is a safe place for all your files. Use Drive for free on all your devices. Visit http://t.co/ReoUx29Gxc to get started.","http://t.co/MEupiDOQrv",FALSE,2011412,105,9769,2009-04-17 16:30:28,12,,,FALSE,TRUE,27805,,FALSE,FALSE,FALSE,"C9C9C9","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1313395771304103947/g_ETxUbR_normal.jpg","https://pbs.twimg.com/profile_images/1313395771304103947/g_ETxUbR_normal.jpg","https://pbs.twimg.com/profile_banners/32468665/1441325525","4A913C","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x31311757","Google Maps","googlemaps","","Find what you need by getting the latest information on businesses, including grocery stores, pharmacies and other important places with Google Maps.","https://t.co/xcRgWLk1TG",FALSE,3820505,58,16676,2009-04-15 02:29:52,3338,,,TRUE,TRUE,75824,,FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1344316466921959424/Z5pUSDeE_normal.jpg","https://pbs.twimg.com/profile_images/1344316466921959424/Z5pUSDeE_normal.jpg","https://pbs.twimg.com/profile_banners/31311757/1609344997","0084B4","FFFFFF","EDF0FC","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x31285982","Google Earth","googleearth","","Google Earth, #EarthEngine, and Earth Outreach. The whole world in your browser.","https://t.co/QTfBOkg3kR",FALSE,1091084,279,5717,2009-04-15 00:50:55,3119,,,TRUE,TRUE,3765,,FALSE,FALSE,FALSE,"EDECE9","http://abs.twimg.com/images/themes/theme3/bg.gif","https://abs.twimg.com/images/themes/theme3/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/854272241449799680/e_NsMovl_normal.jpg","https://pbs.twimg.com/profile_images/854272241449799680/e_NsMovl_normal.jpg","https://pbs.twimg.com/profile_banners/31285982/1576598221","088253","D3D2CF","E3E2DE","634047",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x31171669","waze","waze","Worldwide","Install Waze for free today at https://t.co/tdr1U4mz1f. Share how you've outsmarted traffic with #WazeWin on social media & we'll share our favorites.","https://t.co/6iCT5hewWt",FALSE,263035,357,2697,2009-04-14 17:19:07,27066,,,TRUE,TRUE,304195,,FALSE,FALSE,FALSE,"8ABFCC","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1323989631327735810/3raUOjHB_normal.jpg","https://pbs.twimg.com/profile_images/1323989631327735810/3raUOjHB_normal.jpg","https://pbs.twimg.com/profile_banners/31171669/1593435871","CC3366","FFFFFF","DDFFCC","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x25412522","Google AdSense","AdSense","","News and updates from the Google AdSense team. Have questions? Visit http://t.co/477flsE2PP for help.","https://t.co/2Br5WlfefF",FALSE,560707,119,7664,2009-03-19 23:43:17,392,,,FALSE,TRUE,4422,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1022058466708516864/xvWejEyc_normal.jpg","https://pbs.twimg.com/profile_images/1022058466708516864/xvWejEyc_normal.jpg","https://pbs.twimg.com/profile_banners/25412522/1608075115","0084B4","FFFFFF","DDEEF6","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x23000450","Google Maps Platform","GMapsPlatform","Mountain View, CA","Add maps and location to your iOS, Android and web apps with Google Maps Platform","https://t.co/ZE30sSCatj",FALSE,282097,140,2814,2009-03-05 23:54:35,1012,,,TRUE,TRUE,4586,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1225439339917737984/5bPYF1Wc_normal.png","https://pbs.twimg.com/profile_images/1225439339917737984/5bPYF1Wc_normal.png","https://pbs.twimg.com/profile_banners/23000450/1525288101","0084B4","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x22046611","Google Search Central","googlesearchc","","News and resources from Google Search to help people make great sites.","https://t.co/dfTUzNf9kn",FALSE,440290,44,7383,2009-02-26 19:06:36,606,,,FALSE,TRUE,2194,,FALSE,FALSE,FALSE,"60C8F0","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1326578374085472256/zBYZNAJN_normal.jpg","https://pbs.twimg.com/profile_images/1326578374085472256/zBYZNAJN_normal.jpg","https://pbs.twimg.com/profile_banners/22046611/1605115907","0084B4","FFFFFF","DDFFCC","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x19367815","Google Cloud","googlecloud","","Solve your toughest business challenges with: <U+21E8> Carbon neutral infrastructure <U+21E8> Powerful data analytics <U+21E8> Commitment to open source <U+21E8> Leading price-performance","https://t.co/0X1XBXBTrC",FALSE,286351,1047,6195,2009-01-22 23:01:56,4819,,,FALSE,TRUE,8469,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1190319303041724417/1a61e4pu_normal.jpg","https://pbs.twimg.com/profile_images/1190319303041724417/1a61e4pu_normal.jpg","https://pbs.twimg.com/profile_banners/19367815/1600098696","1B95E0","FFFFFF","FFFFFF","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x18780567","Blogger","Blogger","Mountain View, CA","The official Twitter account for the Blogger product team. This account is not monitored. For help, please go to the Blogger Support Community https://t.co/RFOUpWYS2I","http://t.co/TPQaifpk0J",TRUE,237154,9,6565,2009-01-08 21:38:52,23,,,FALSE,TRUE,1326,,FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/843990035431010305/KSyS7Xtu_normal.jpg","https://pbs.twimg.com/profile_images/843990035431010305/KSyS7Xtu_normal.jpg","https://pbs.twimg.com/profile_banners/18780567/1490058902","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none"
"x17003765","Google Workspace","GoogleWorkspace","Mountain View, CA","Everything you need to get anything done, now in one place.","https://t.co/KepIGq6hzd",FALSE,862739,6313,8990,2008-10-27 18:29:35,3429,,,TRUE,TRUE,25694,,FALSE,FALSE,FALSE,"FFFFFF","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1313389057792147456/tpQNbgMz_normal.jpg","https://pbs.twimg.com/profile_images/1313389057792147456/tpQNbgMz_normal.jpg","https://pbs.twimg.com/profile_banners/17003765/1601971425","4285F4","FFFFFF","FFFFFF","333333",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x15813140","Google Cloud Platform","GCPcloud","","Helping you build what's next with secure infrastructure, developer tools, APIs, data analytics and machine learning.",,FALSE,892828,1689,8366,2008-08-11 20:08:12,3486,,,FALSE,TRUE,17817,,FALSE,FALSE,FALSE,"4285F4","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1219725421962571779/_qstUQx__normal.jpg","https://pbs.twimg.com/profile_images/1219725421962571779/_qstUQx__normal.jpg","https://pbs.twimg.com/profile_banners/15813140/1600098580","549CF5","FFFFFF","FFFFFF","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none"
"x10228272","YouTube","YouTube","San Bruno, CA","Like and subscribe.","https://t.co/qkVaJFk2CG",FALSE,72828153,1198,78849,2007-11-13 21:43:46,5347,,,FALSE,TRUE,30779,,FALSE,FALSE,TRUE,"AF0000","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/1308106203860529152/yOwTDF9G_normal.jpg","https://pbs.twimg.com/profile_images/1308106203860529152/yOwTDF9G_normal.jpg","https://pbs.twimg.com/profile_banners/10228272/1611327084","C9191D","000000","EFEFEF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular"
